unique_id,name,theme,entity,type,investment ,lga,feature_type,lat,long,description
S_0143,Clyde North Secondary College (Interim Name),Education,Department of Education,New schools construction,$618 million*,Casey,LGA,-38.10384204,145.3303263,Funding is provided to build six new schools to open in 2025.
S_0144,Pakenham North West Primary School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Cardinia,LGA,-38.07164374,145.4832436,Funding is provided to build six new schools to open in 2025.
S_0145,Riverdale North Primary School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Wyndham,LGA,-37.83623184,144.6723647,Funding is provided to build six new schools to open in 2025.
S_0146,Thompsons West Primary School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Casey,LGA,-38.11384034,145.2897671,Funding is provided to build six new schools to open in 2025.
S_0147,Wollert Central Primary School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Whittlesea,LGA,-37.60897723,145.0306128,Funding is provided to build six new schools to open in 2025.
S_0148,Fishermans Bend Primary School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Port Phillip,LGA,-37.83282511,144.92432,Funding is provided to build three new schools to open in 2026.
S_0149,Lockerbie Secondary College (Interim Name),Education,Department of Education,New schools construction,$618 million*,Hume,LGA,-37.5939376,144.9101044,Funding is provided to build three new schools to open in 2026.
S_0150,Point Cook South P-9 College (Interim Name),Education,Department of Education,New schools construction,$618 million*,Wyndham,LGA,-37.9002373,144.7534461,Funding is provided to build three new schools to open in 2026.
S_0151,Inclusive Schools Fund,Education,Department of Education,Supports for Schools and Staff,$10 million,,Statewide,,,"Funding is provided to continue providing accessible playgrounds, outdoor sensory areas and indoor inclusive learning spaces."
I_0369,Cheaper public transport fares for the regions,Public Transport,Department of Transport and Planning,Train Services,$189.5 million,,Statewide,,,Funding is provided to reduce the cost of regional public transport across Victoria.
